OverTime,MonthlyIncome,Age,TotalWorkingYears,YearsAtCompany,JobSatisfaction,MaritalStatus_Married,MaritalStatus_Single
1,-0.687486304134494,2.289203536415647,-0.30325386162163454,-0.9944357082969277,2,1,0
0,-0.40737756528400754,-0.8718215427777788,-0.9444378624613363,-0.5013409537120281,3,1,0
0,-0.2594767116162143,-0.3268172187789122,-0.1750170614536942,0.4848485554577712,4,0,1
0,-0.4133967860728131,-1.0898232723773253,-1.0726746626292767,-0.6657058719069946,3,1,0
0,-0.06449695249312053,0.5451896996192743,-0.1750170614536942,-0.33697603551706157,3,0,1
1,-0.23153032938247428,0.436188834819501,0.08145653888218654,-0.172611117322095,4,0,0
0,0.1900300980049423,0.0001853756204077356,0.08145653888218654,-0.33697603551706157,4,0,1
1,-0.6133209051295685,-1.307825001976872,-0.5597274619575152,-0.008246199127128446,4,1,0
0,-0.4310245040971722,-0.4358180835786855,-0.1750170614536942,0.4848485554577712,3,1,0
0,-0.32977261154262183,-0.5448189483784588,0.08145653888218654,0.6492134736527377,3,0,1
1,-0.6717933356493938,-0.10881548917936558,-0.6879642621254556,-0.9944357082969277,1,1,0
1,-0.8966542265454864,-1.1988241371770987,-0.816201062293396,-0.6657058719069946,2,0,0
0,0.8364514162884515,0.32718797001972766,0.8508773398898287,1.7997679010175038,3,1,0
1,0.9321140323962539,0.21818710521995435,1.2355877403936497,2.2928626556024034,1,0,1
0,2.2230219194240135,1.1991948884179142,2.005008541401292,-0.33697603551706157,4,0,1
0,-0.9093375846361839,-0.5448189483784588,-0.9444378624613363,-0.6657058719069946,4,0,0
1,-0.5294817584283485,0.6541905644190477,1.1073509402257093,2.1284977374074368,3,0,1
0,1.2092131608523375,0.21818710521995435,1.2355877403936497,1.7997679010175038,4,0,0
1,-0.777774615966577,-1.8528293259757387,-1.3291482629651574,-0.9944357082969277,4,0,1
0,-0.9583512396307432,0.21818710521995435,0.9791141400577691,-0.9944357082969277,4,1,0
0,-0.8510801262873874,-0.3268172187789122,-1.200911462797217,-0.9944357082969277,3,1,0
1,-0.12124960564471562,0.10918624042018105,0.7226405397218884,1.306673146432604,1,0,1
1,-0.3794311830502675,-0.9808224075775521,-0.4314906617895749,0.1561187190678381,2,1,0
0,-0.897944059571659,-0.9808224075775521,-0.6879642621254556,-0.5013409537120281,4,0,0
0,-0.20444383583284934,0.8721922940185942,0.4661669393860076,1.306673146432604,3,1,0
0,-0.48369268599922066,-1.1988241371770987,-0.5597274619575152,-0.008246199127128446,1,0,1
1,-0.24378374313111412,-0.10881548917936558,0.8508773398898287,1.4710380646275707,2,0,1
0,0.33879084035685064,1.1991948884179142,0.08145653888218654,-0.8300707901019612,2,1,0
1,-0.43467903100466126,0.6541905644190477,-0.4314906617895749,-0.33697603551706157,3,0,0
1,0.008378613485632257,-0.6538198131782321,-0.4314906617895749,-0.33697603551706157,4,0,0
1,-0.17133812149441888,-0.3268172187789122,0.594403739553948,1.306673146432604,4,1,0
0,-0.671578363478365,1.0901940236181409,0.7226405397218884,-0.172611117322095,4,1,0
0,-0.2396992718815675,-0.3268172187789122,-0.1750170614536942,0.1561187190678381,3,1,0
0,-0.9738292359448146,-0.2178163539791389,-1.200911462797217,-0.8300707901019612,4,1,0
0,-0.06084242558563145,0.10918624042018105,-0.30325386162163454,-0.008246199127128446,4,1,0
0,-1.1438722232285712,-1.5258267315764187,-1.3291482629651574,-0.9944357082969277,3,1,0
1,-0.7272561557748163,0.7631914292188209,0.9791141400577691,-0.9944357082969277,3,0,0
0,-0.5931135210528642,-0.8718215427777788,-0.816201062293396,-0.33697603551706157,1,0,1
1,0.1158646990000169,-0.3268172187789122,-0.1750170614536942,0.4848485554577712,3,1,0
0,-0.18703108997951903,-0.10881548917936558,-0.04678026128575383,0.32048363726280465,2,1,0
1,1.5118939776608447,1.9622009420163273,2.9026661425768743,4.265241673942002,2,0,0
0,2.281924294285896,0.6541905644190477,1.36382454056159,-0.5013409537120281,1,1,0
1,-0.33235227759496705,-0.5448189483784588,-0.1750170614536942,0.1561187190678381,3,0,1
0,-0.4075925374550363,-0.5448189483784588,-0.9444378624613363,-1.1588006264918942,4,0,1
0,-0.07825517143896177,-1.307825001976872,-0.6879642621254556,-0.172611117322095,4,0,1
0,-0.4856274355384796,0.0001853756204077356,-0.1750170614536942,0.4848485554577712,4,1,0
0,0.018912249866041952,0.8721922940185942,-0.30325386162163454,0.1561187190678381,3,0,1
1,-0.8050760816872308,-0.4358180835786855,-0.6879642621254556,-0.6657058719069946,1,0,1
0,-0.5516238920443117,-0.6538198131782321,-0.9444378624613363,-0.8300707901019612,3,0,0
0,-0.4811130199468754,-1.1988241371770987,-0.4314906617895749,-1.1588006264918942,3,0,0
0,0.3110594302941394,0.9811931588183676,-0.6879642621254556,-0.8300707901019612,2,0,1
0,0.17025265827029554,-0.8718215427777788,-0.04678026128575383,0.6492134736527377,1,1,0
0,-1.1419374736893122,-1.7438284611759653,-1.4573850631330978,-1.1588006264918942,4,0,1
0,2.8593395456691706,1.6351983476170073,2.7744293424089337,4.100876755747035,4,1,0
0,-0.5640922779639803,0.0001853756204077356,0.7226405397218884,-0.6657058719069946,1,1,0
0,-0.2994615354275654,0.21818710521995435,-0.1750170614536942,0.4848485554577712,1,1,0
0,-0.8620437070098546,-1.0898232723773253,-0.816201062293396,-0.9944357082969277,4,1,0
1,0.009023529998718565,-0.10881548917936558,0.7226405397218884,1.4710380646275707,4,1,0
0,0.004939058749171948,1.3081957532176876,0.594403739553948,1.306673146432604,1,1,0
1,-0.6257892910492372,0.8721922940185942,-0.30325386162163454,0.32048363726280465,1,1,0
0,2.1841119564678064,0.8721922940185942,1.2355877403936497,2.2928626556024034,2,0,1
1,-0.5866643559220012,-0.3268172187789122,-0.816201062293396,-0.33697603551706157,3,0,0
1,-0.3774964335110086,-0.2178163539791389,-0.9444378624613363,-0.6657058719069946,2,1,0
0,-0.6328833726931865,-0.4358180835786855,-0.816201062293396,-0.33697603551706157,3,1,0
0,0.8289273903024447,-0.5448189483784588,0.33793013921806725,1.1423082282376373,4,1,0
0,-0.26657079326016364,-0.7628206779780055,-0.1750170614536942,0.1561187190678381,4,0,0
0,0.4464918980422641,-0.3268172187789122,-0.30325386162163454,0.1561187190678381,2,0,1
0,-0.9076178072679537,-1.5258267315764187,-1.0726746626292767,-1.1588006264918942,1,0,0
1,-0.23711960582922226,1.5261974828172342,-0.04678026128575383,0.4848485554577712,4,0,1
1,-0.9437331320007869,-0.9808224075775521,-0.816201062293396,-0.5013409537120281,3,0,1
1,-0.1481211270233118,-0.6538198131782321,-0.1750170614536942,0.32048363726280465,4,1,0
0,0.18659054326848198,-1.0898232723773253,-0.30325386162163454,0.32048363726280465,1,1,0
0,-0.34568055219875077,-0.9808224075775521,-0.6879642621254556,-0.33697603551706157,4,0,0
0,-0.2988166189144791,0.8721922940185942,-0.1750170614536942,0.1561187190678381,3,1,0
1,-0.015483297498561133,0.21818710521995435,-0.30325386162163454,0.32048363726280465,4,1,0
1,-0.8661281782594012,0.5451896996192743,-0.4314906617895749,-0.8300707901019612,4,0,1
0,-0.40028348364005817,-0.4358180835786855,-0.30325386162163454,-0.008246199127128446,4,0,1
0,0.23646408694715648,-0.10881548917936558,-0.1750170614536942,0.32048363726280465,4,1,0
1,-0.24485860398625797,0.10918624042018105,1.1073509402257093,-0.5013409537120281,4,1,0
1,1.5439248311441314,2.3982044012154207,2.389718941905113,-0.33697603551706157,4,0,1
0,0.08318892900364397,-0.8718215427777788,-0.1750170614536942,-0.6657058719069946,4,0,0
0,2.7122985806854922,1.3081957532176876,2.133245341569232,-0.33697603551706157,4,1,0
0,-0.042354818877157294,1.4171966180174609,0.9791141400577691,1.7997679010175038,3,1,0
1,-0.04192487453509976,-1.0898232723773253,-0.6879642621254556,-0.33697603551706157,2,1,0
0,-0.7756248942562893,0.5451896996192743,-0.1750170614536942,-0.172611117322095,3,1,0
0,-0.7571372875478152,0.0001853756204077356,-0.4314906617895749,-0.9944357082969277,2,1,0
0,-0.6131059329585398,-0.10881548917936558,0.08145653888218654,0.6492134736527377,2,1,0
0,-0.3168742812808957,1.0901940236181409,1.1073509402257093,-0.33697603551706157,4,0,0
0,1.4611605452980552,0.21818710521995435,1.2355877403936497,2.1284977374074368,1,0,1
0,-0.024512128681769444,0.436188834819501,-0.1750170614536942,-0.6657058719069946,2,1,0
1,0.21690161938353847,-0.8718215427777788,-0.30325386162163454,0.1561187190678381,4,0,1
1,-0.47874832606555895,0.10918624042018105,0.9791141400577691,-0.6657058719069946,3,0,1
0,-0.8972991430585727,-0.5448189483784588,-0.4314906617895749,0.1561187190678381,2,1,0
0,0.19389959708346016,-0.6538198131782321,-0.1750170614536942,0.4848485554577712,2,0,1
0,-0.7367149313000821,-1.7438284611759653,-1.0726746626292767,-0.8300707901019612,4,0,1
0,-0.2111079731347412,0.6541905644190477,0.08145653888218654,-0.33697603551706157,4,1,0
0,-0.6960851909756447,0.10918624042018105,-0.5597274619575152,-1.1588006264918942,3,1,0
0,1.4456825489839837,1.4171966180174609,0.9791141400577691,1.1423082282376373,1,0,0
0,0.8822404887175794,-0.6538198131782321,0.2096933390501269,0.9779433100426709,2,0,0
1,-0.15714995820652009,-0.2178163539791389,-0.1750170614536942,0.4848485554577712,4,0,1
1,-0.5045449865890113,0.0001853756204077356,0.8508773398898287,-0.9944357082969277,2,0,1
0,-0.0709461176239836,-1.0898232723773253,-0.4314906617895749,0.1561187190678381,2,1,0
0,0.9576957207486775,1.1991948884179142,2.005008541401292,1.306673146432604,3,0,1
1,-0.948247547592391,0.10918624042018105,1.1073509402257093,2.1284977374074368,2,0,0
0,-0.4664949123169191,-0.10881548917936558,-0.9444378624613363,-0.6657058719069946,3,1,0
0,-0.9555566014073692,-1.0898232723773253,-0.6879642621254556,-0.33697603551706157,1,1,0
0,-0.9706046533793831,-0.3268172187789122,-0.816201062293396,-0.33697603551706157,3,0,0
1,1.5533836066693971,1.0901940236181409,2.133245341569232,2.45722757379737,3,0,0
1,-0.8506501819453298,1.3081957532176876,0.7226405397218884,-0.8300707901019612,1,0,0
1,2.435844368742495,2.289203536415647,2.2614821417371727,-0.9944357082969277,4,1,0
1,-0.7184422967626367,-1.4168258667766453,-0.6879642621254556,-0.33697603551706157,2,0,1
0,-0.7231716845252696,-0.8718215427777788,-0.9444378624613363,-0.6657058719069946,2,1,0
0,0.021921860260444723,-0.2178163539791389,0.7226405397218884,1.6354029828225372,4,0,1
0,-0.8977290874006303,-1.1988241371770987,-0.816201062293396,-0.33697603551706157,2,1,0
1,2.7305712152229376,2.289203536415647,3.6720869435845165,3.936511837552069,2,0,1
0,2.4758291925538463,0.8721922940185942,1.36382454056159,-1.1588006264918942,2,0,1
0,1.1859961663812304,0.10918624042018105,0.9791141400577691,0.4848485554577712,2,1,0
0,-0.9243856366081977,-1.634827596376192,-1.200911462797217,-0.8300707901019612,2,1,0
1,-0.9095525568072126,-0.4358180835786855,-0.816201062293396,-0.8300707901019612,2,0,1
0,0.40156271429725127,-0.7628206779780055,-0.1750170614536942,0.32048363726280465,1,1,0
0,-0.7835788645843538,0.10918624042018105,-1.0726746626292767,-0.8300707901019612,2,1,0
0,-0.8960093100324001,-0.2178163539791389,-1.200911462797217,-0.8300707901019612,4,1,0
0,-0.41210695304664047,-0.7628206779780055,-0.1750170614536942,0.32048363726280465,4,1,0
1,-0.4078075096260651,-1.0898232723773253,-0.6879642621254556,-0.172611117322095,4,0,0
0,-0.8377518516836037,-1.5258267315764187,-0.816201062293396,-0.33697603551706157,4,0,1
1,2.7481989332472967,0.9811931588183676,1.6202981408974708,-0.8300707901019612,4,0,0
0,0.057392268480191654,-1.0898232723773253,-0.30325386162163454,-0.008246199127128446,1,0,1
0,-0.6741580295307102,-0.4358180835786855,-0.4314906617895749,-0.5013409537120281,4,0,0
0,-0.022577379142510522,1.1991948884179142,0.8508773398898287,0.1561187190678381,3,0,0
1,-0.15757990254857762,0.10918624042018105,0.4661669393860076,-0.9944357082969277,4,1,0
0,-0.857959235760308,-0.3268172187789122,-0.6879642621254556,-0.33697603551706157,4,0,1
0,-0.4733740217898397,-1.0898232723773253,-0.816201062293396,-0.5013409537120281,4,1,0
0,-0.9589961561438295,-0.7628206779780055,-1.3291482629651574,-0.9944357082969277,3,0,0
1,-0.2528125743143224,-0.4358180835786855,-0.5597274619575152,-0.172611117322095,4,0,0
0,-0.848715432406071,-0.9808224075775521,-1.3291482629651574,-0.9944357082969277,2,0,0
0,-1.021983002255259,-1.5258267315764187,-1.3291482629651574,-0.9944357082969277,1,1,0
1,-0.31751919779398197,1.0901940236181409,1.1073509402257093,1.9641328192124703,3,0,0
0,-0.9607159335120597,1.5261974828172342,-0.1750170614536942,-0.5013409537120281,4,1,0
0,-0.674373001701739,-0.2178163539791389,-0.1750170614536942,0.4848485554577712,3,1,0
1,-0.835602129973316,-0.7628206779780055,-0.4314906617895749,-0.33697603551706157,1,0,1
0,-0.055038176967854686,0.10918624042018105,0.2096933390501269,-0.5013409537120281,1,0,0
0,-0.540230366979787,-1.307825001976872,-0.6879642621254556,-0.8300707901019612,1,1,0
1,-0.5118540404039894,1.0901940236181409,-0.30325386162163454,0.32048363726280465,4,0,1
0,2.8206445548839922,1.1991948884179142,2.2614821417371727,2.45722757379737,2,1,0
0,0.9370583923299156,-0.2178163539791389,0.594403739553948,0.9779433100426709,2,1,0
1,-0.8175444676068994,-1.1988241371770987,-0.4314906617895749,-0.008246199127128446,3,0,0
0,0.9920912681132805,-0.5448189483784588,-0.1750170614536942,-0.008246199127128446,4,0,1
0,-0.4774584930393863,-0.2178163539791389,-0.6879642621254556,-0.33697603551706157,3,0,1
1,-0.6229946528258632,0.21818710521995435,-0.04678026128575383,-0.9944357082969277,1,0,1
0,-0.4944412945506591,0.32718797001972766,-0.4314906617895749,0.1561187190678381,2,1,0
1,-0.6373977882847907,-0.7628206779780055,0.08145653888218654,0.6492134736527377,2,1,0
0,0.06620612749237119,0.32718797001972766,-0.5597274619575152,-0.33697603551706157,2,0,0
0,-0.5565682519779734,-1.1988241371770987,-0.6879642621254556,-0.33697603551706157,1,1,0
0,-0.8457058220116681,-1.7438284611759653,-1.0726746626292767,-0.6657058719069946,4,0,1
1,0.4950756086947659,-0.10881548917936558,0.2096933390501269,-0.6657058719069946,2,0,0
0,-0.9458828537110746,-0.9808224075775521,-0.816201062293396,-0.33697603551706157,3,0,1
0,-0.8562394583920778,-0.9808224075775521,-0.4314906617895749,-1.1588006264918942,1,0,1
0,-0.8308727422106831,-1.7438284611759653,-1.3291482629651574,-0.9944357082969277,2,0,1
0,-0.6655591426895595,0.32718797001972766,1.1073509402257093,-0.9944357082969277,3,1,0
0,-0.4819729086309905,-0.4358180835786855,-0.9444378624613363,-0.6657058719069946,2,1,0
0,-0.5537736137545994,0.5451896996192743,-0.4314906617895749,-1.1588006264918942,3,0,1
0,0.5726805624361516,1.4171966180174609,0.594403739553948,-0.8300707901019612,4,0,1
0,0.6130953305895602,0.9811931588183676,0.7226405397218884,-0.5013409537120281,1,0,0
1,-1.1898762678287278,-1.8528293259757387,-1.3291482629651574,-0.9944357082969277,3,0,1
0,-0.3641681589072249,0.8721922940185942,-0.4314906617895749,-0.33697603551706157,3,0,1
1,-0.9048231690445797,-0.8718215427777788,-0.9444378624613363,-0.8300707901019612,1,0,0
0,-0.32009886384632724,-0.5448189483784588,-0.1750170614536942,-0.008246199127128446,4,0,1
0,-0.39275945765405124,-0.2178163539791389,0.4661669393860076,0.6492134736527377,3,1,0
0,-0.5277619810601184,0.5451896996192743,-0.1750170614536942,0.4848485554577712,4,1,0
0,0.7532571861003179,0.0001853756204077356,0.7226405397218884,-0.9944357082969277,3,0,0
0,-0.45058697166079015,0.32718797001972766,0.4661669393860076,-0.008246199127128446,1,0,0
0,-0.8506501819453298,2.071201806816101,-0.816201062293396,-0.5013409537120281,4,0,1
0,0.6455561284149044,-0.3268172187789122,-0.1750170614536942,0.4848485554577712,3,1,0
0,-0.4811130199468754,-0.6538198131782321,0.2096933390501269,0.9779433100426709,1,1,0
1,2.720037578842528,0.21818710521995435,1.2355877403936497,2.2928626556024034,3,0,0
0,-0.7678858960992536,-0.3268172187789122,-1.3291482629651574,-0.9944357082969277,4,0,1
1,1.0473391160676742,-0.7628206779780055,-0.30325386162163454,0.1561187190678381,1,1,0
1,1.4409531612213509,1.6351983476170073,1.6202981408974708,-0.33697603551706157,3,1,0
0,0.6212642730886535,0.0001853756204077356,-0.1750170614536942,0.4848485554577712,3,1,0
0,-0.2943022033228749,-0.5448189483784588,-0.30325386162163454,-0.33697603551706157,3,1,0
0,-0.22336138688338103,-0.4358180835786855,-0.6879642621254556,-0.172611117322095,4,0,0
0,-0.9974761747579792,-2.0708310555752854,-1.4573850631330978,-1.1588006264918942,3,0,1
0,-0.8248535214218775,-0.4358180835786855,0.2096933390501269,0.32048363726280465,1,1,0
0,-0.9751190689709872,-0.4358180835786855,-1.3291482629651574,-0.9944357082969277,3,0,0
0,-0.5982728531575546,-0.7628206779780055,-0.1750170614536942,-0.33697603551706157,4,0,0
0,0.22614542273777555,-0.10881548917936558,-0.1750170614536942,0.4848485554577712,3,1,0
0,-0.04751415098184776,0.32718797001972766,-0.1750170614536942,0.4848485554577712,3,1,0
0,-0.9716795142345269,-1.0898232723773253,-0.6879642621254556,-0.8300707901019612,2,0,0
0,2.519683515443715,1.1991948884179142,1.7485349410654112,-0.9944357082969277,4,0,1
0,-0.5062647639572414,0.0001853756204077356,-0.816201062293396,-0.33697603551706157,2,1,0
0,-0.6135358773005973,1.4171966180174609,-0.816201062293396,-0.6657058719069946,3,1,0
1,-0.8351721856312584,-1.1988241371770987,-1.0726746626292767,-0.6657058719069946,4,1,0
0,-0.8530148758266463,0.5451896996192743,-0.4314906617895749,-0.33697603551706157,1,0,0
0,-0.23045546852733043,-1.1988241371770987,-0.4314906617895749,0.1561187190678381,4,1,0
0,-0.7857285862946415,-1.307825001976872,-1.200911462797217,-0.8300707901019612,4,1,0
1,0.054167685914760115,1.4171966180174609,0.8508773398898287,-0.5013409537120281,3,1,0
1,-0.6292288457856975,0.32718797001972766,-1.0726746626292767,-0.9944357082969277,2,0,0
1,2.126714386803125,0.32718797001972766,1.2355877403936497,2.2928626556024034,4,0,1
0,0.20206853958255339,1.5261974828172342,1.4920613407295304,0.9779433100426709,1,0,1
1,-0.9304048573970032,-0.9808224075775521,-0.1750170614536942,-0.008246199127128446,2,0,1
0,-0.47659860435527124,0.32718797001972766,-0.816201062293396,-1.1588006264918942,2,1,0
1,-0.4146866190989857,0.9811931588183676,0.9791141400577691,1.4710380646275707,1,0,0
0,-0.4047978992316623,0.32718797001972766,-0.30325386162163454,0.32048363726280465,4,0,1
0,0.08705842808216181,-0.4358180835786855,-0.6879642621254556,-0.33697603551706157,4,0,1
0,1.9095924940640678,1.7441992124167807,2.517955742073053,2.9503223283822697,4,1,0
0,-0.8745120929295233,-0.7628206779780055,-1.3291482629651574,-0.9944357082969277,2,1,0
0,-0.23024049635630164,0.32718797001972766,-0.30325386162163454,0.1561187190678381,1,1,0
0,0.9445824183159225,0.21818710521995435,1.1073509402257093,1.9641328192124703,3,0,1
0,-0.7904579740572745,-1.1988241371770987,-0.4314906617895749,-0.008246199127128446,1,0,1
0,-0.716292575052349,1.6351983476170073,-0.6879642621254556,-0.8300707901019612,4,0,1
0,0.9645748302215981,-0.6538198131782321,0.2096933390501269,0.6492134736527377,3,1,0
0,-0.2809739287190912,-0.10881548917936558,0.7226405397218884,-0.008246199127128446,3,1,0
0,-0.8457058220116681,0.10918624042018105,-0.9444378624613363,-0.5013409537120281,3,0,0
1,2.4328347583480925,0.5451896996192743,1.2355877403936497,2.1284977374074368,3,1,0
0,-0.7954023339909361,0.10918624042018105,-0.5597274619575152,-0.008246199127128446,3,1,0
0,-0.2880680103630406,0.21818710521995435,0.2096933390501269,-0.33697603551706157,4,1,0
1,-0.8753719816136383,-1.634827596376192,-1.3291482629651574,-0.9944357082969277,2,0,1
0,-1.0725014624470197,-1.4168258667766453,-1.3291482629651574,-0.9944357082969277,3,1,0
1,2.194430620677187,1.0901940236181409,1.8767717412333516,3.114687246577236,4,1,0
1,-0.8566694027341354,0.7631914292188209,-0.4314906617895749,0.1561187190678381,1,1,0
0,0.9245900064102469,0.9811931588183676,0.2096933390501269,0.1561187190678381,3,0,0
1,0.7321899133394985,-0.3268172187789122,-0.04678026128575383,-0.6657058719069946,1,0,0
1,1.4295596361568261,0.32718797001972766,1.36382454056159,-0.9944357082969277,2,0,1
0,0.5817093936193599,-0.7628206779780055,-0.30325386162163454,-0.5013409537120281,2,1,0
0,0.18465579372922308,1.3081957532176876,2.2614821417371727,3.114687246577236,2,1,0
0,2.8036617533727193,1.9622009420163273,3.159139742912755,4.758336428526902,4,1,0
0,0.03267046881188319,-0.7628206779780055,-0.30325386162163454,-0.172611117322095,1,0,1
0,-0.20186416978050412,0.32718797001972766,1.1073509402257093,2.1284977374074368,2,0,0
1,-0.855164597536934,-1.0898232723773253,-1.3291482629651574,-0.9944357082969277,3,0,0
0,-0.069656284597811,-0.5448189483784588,-0.1750170614536942,0.4848485554577712,2,1,0
1,0.9437225296318075,1.7441992124167807,3.0309029427448144,-0.33697603551706157,4,1,0
0,-0.9282551356867156,-1.0898232723773253,-0.6879642621254556,-0.33697603551706157,2,1,0
1,0.008163641314603488,-0.6538198131782321,-0.1750170614536942,-0.172611117322095,4,0,1
0,0.11822939288133337,-0.10881548917936558,-0.1750170614536942,-0.008246199127128446,3,1,0
1,-0.23733457800025104,-0.2178163539791389,-0.5597274619575152,-0.8300707901019612,4,0,0
1,-0.24378374313111412,0.5451896996192743,-0.30325386162163454,-0.5013409537120281,1,0,0
0,0.579774644080101,0.436188834819501,-0.1750170614536942,0.4848485554577712,3,0,1
0,-0.4854124633674508,0.8721922940185942,-0.816201062293396,-0.9944357082969277,1,1,0
0,-0.100397305054925,0.10918624042018105,-0.1750170614536942,-0.172611117322095,3,1,0
0,-0.004304744605065131,-0.5448189483784588,-0.1750170614536942,0.4848485554577712,2,1,0
0,-0.6109562112482521,0.10918624042018105,-0.816201062293396,-0.33697603551706157,3,1,0
0,-0.3998535392980006,-1.1988241371770987,-0.816201062293396,-0.33697603551706157,4,0,1
1,-0.11845496742134162,0.436188834819501,-0.4314906617895749,-0.172611117322095,4,0,1
0,-0.045149457100531296,0.0001853756204077356,-0.30325386162163454,-0.9944357082969277,3,0,0
0,0.3104145137810531,-0.8718215427777788,-0.1750170614536942,0.4848485554577712,1,0,1
1,2.787968784887619,0.7631914292188209,1.8767717412333516,-0.8300707901019612,4,1,0
0,0.3476046993690302,-0.6538198131782321,-0.1750170614536942,-0.9944357082969277,3,1,0
